Line_ID,Order_ID,Product_ID,Quantity,Unit_Price,Unit_Cost,Discount_Pct
L0042684,O020482,P0203,1,550.0,390.0,0.0
L0042685,O020483,P0192,1,5100.0,2820.0,0.05
L0042686,O020483,P0121,1,480.0,340.0,0.2
L0042687,O020483,P0105,1,12140.0,8640.0,0.0
L0042688,O020484,P0186,1,19140.0,10540.0,0.2
L0042689,O020485,P0029,1,22780.0,11070.0,0.0
L0042690,O020486,P0164,1,8790.0,6610.0,0.0
L0042691,O020486,P0037,1,51720.0,28840.0,0.1
L0042692,O020486,P0177,1,2220.0,1360.0,0.3
L0042693,O020486,P0219,1,1620.0,800.0,0.25
L0042694,O020487,P0235,1,1050.0,720.0,0.0
L0042695,O020488,P0208,1,680.0,380.0,0.1
L0042696,O020488,P0077,2,860.0,550.0,0.2
L0042697,O020488,P0052,1,17380.0,9850.0,0.15
L0042698,O020489,P0032,1,20120.0,15230.0,0.2
L0042699,O020489,P0169,1,32480.0,18760.0,0.0
L0042700,O020489,P0050,1,1710.0,980.0,0.05
L0042701,O020489,P0091,1,2470.0,1530.0,0.1
L0042702,O020490,P0181,1,24930.0,15700.0,0.0
L0042703,O020491,P0140,1,5610.0,4200.0,0.2
L0042704,O020491,P0159,1,4960.0,3700.0,0.15
L0042705,O020491,P0188,1,32140.0,23880.0,0.25
L0042706,O020491,P0211,1,650.0,420.0,0.05
L0042707,O020492,P0052,1,17380.0,9850.0,0.2
L0042708,O020492,P0162,1,760.0,410.0,0.0
L0042709,O020492,P0016,1,13180.0,7470.0,0.05
L0042710,O020492,P0042,3,14360.0,10000.0,0.0
L0042711,O020492,P0014,1,113630.0,55050.0,0.0
L0042712,O020493,P0081,1,7410.0,4090.0,0.0
L0042713,O020493,P0164,1,8790.0,6610.0,0.0
L0042714,O020493,P0166,1,630.0,370.0,0.0
L0042715,O020493,P0067,2,590.0,390.0,0.0
L0042716,O020494,P0174,1,900.0,630.0,0.0
L0042717,O020494,P0023,1,1790.0,1260.0,0.15
L0042718,O020494,P0014,1,113630.0,55050.0,0.25
L0042719,O020495,P0186,1,19140.0,10540.0,0.25
L0042720,O020496,P0162,1,760.0,410.0,0.3
L0042721,O020496,P0140,1,5610.0,4200.0,0.0
L0042722,O020496,P0032,1,20120.0,15230.0,0.0
L0042723,O020497,P0208,1,680.0,380.0,0.0
L0042724,O020497,P0108,2,6640.0,4960.0,0.15
L0042725,O020498,P0201,1,850.0,470.0,0.0
L0042726,O020498,P0096,2,6360.0,4730.0,0.25
L0042727,O020498,P0208,1,680.0,380.0,0.0
L0042728,O020499,P0119,1,750.0,370.0,0.1
L0042729,O020500,P0094,1,1570.0,920.0,0.0
L0042730,O020500,P0077,3,860.0,550.0,0.0
L0042731,O020500,P0105,2,12140.0,8640.0,0.2
L0042732,O020501,P0015,1,69330.0,49060.0,0.0
L0042733,O020501,P0223,1,260.0,180.0,0.1
L0042734,O020502,P0239,1,570.0,420.0,0.05
L0042735,O020503,P0112,1,7050.0,4150.0,0.3
L0042736,O020503,P0183,1,21710.0,11070.0,0.05
L0042737,O020503,P0162,1,760.0,410.0,0.0
L0042738,O020504,P0143,1,4380.0,2400.0,0.0
L0042739,O020504,P0105,1,12140.0,8640.0,0.25
L0042740,O020505,P0079,1,3020.0,2060.0,0.0
L0042741,O020506,P0187,1,22240.0,12390.0,0.1
L0042742,O020506,P0204,1,13130.0,8090.0,0.05
L0042743,O020507,P0134,1,2930.0,1910.0,0.0
L0042744,O020507,P0160,1,2370.0,1630.0,0.0
L0042745,O020507,P0085,3,970.0,550.0,0.2
L0042746,O020507,P0214,2,220.0,160.0,0.25
L0042747,O020508,P0108,1,6640.0,4960.0,0.0
L0042748,O020509,P0038,3,35580.0,21900.0,0.0
L0042749,O020510,P0162,3,760.0,410.0,0.15
L0042750,O020511,P0140,2,5610.0,4200.0,0.2
L0042751,O020511,P0169,1,32480.0,18760.0,0.2
L0042752,O020512,P0138,1,6230.0,4030.0,0.0
L0042753,O020512,P0143,1,4380.0,2400.0,0.0
L0042754,O020513,P0237,1,3440.0,1730.0,0.25
L0042755,O020513,P0022,3,10540.0,5560.0,0.15
L0042756,O020513,P0081,2,7410.0,4090.0,0.0
L0042757,O020513,P0042,2,14360.0,10000.0,0.0
L0042758,O020513,P0235,1,1050.0,720.0,0.0
L0042759,O020514,P0016,1,13180.0,7470.0,0.05
L0042760,O020515,P0162,1,760.0,410.0,0.0
L0042761,O020515,P0076,1,7240.0,4550.0,0.0
L0042762,O020515,P0079,1,3020.0,2060.0,0.2
L0042763,O020515,P0166,1,630.0,370.0,0.2
L0042764,O020516,P0051,1,3620.0,1890.0,0.3
L0042765,O020516,P0016,1,13180.0,7470.0,0.0
L0042766,O020517,P0046,1,3460.0,2520.0,0.0
L0042767,O020518,P0227,2,12420.0,9180.0,0.0
L0042768,O020518,P0208,1,680.0,380.0,0.0
L0042769,O020518,P0029,2,22780.0,11070.0,0.05
L0042770,O020519,P0060,1,820.0,430.0,0.0
L0042771,O020520,P0204,1,13130.0,8090.0,0.3
L0042772,O020520,P0208,1,680.0,380.0,0.2
L0042773,O020520,P0080,1,3180.0,1920.0,0.0
L0042774,O020521,P0145,1,1990.0,1370.0,0.0
L0042775,O020521,P0050,1,1710.0,980.0,0.0
L0042776,O020522,P0068,2,5750.0,2840.0,0.1
L0042777,O020522,P0130,1,5750.0,2990.0,0.2
L0042778,O020522,P0167,1,9220.0,5370.0,0.15
L0042779,O020522,P0228,1,770.0,410.0,0.25
L0042780,O020522,P0135,1,5580.0,4050.0,0.0
L0042781,O020523,P0160,2,2370.0,1630.0,0.0
L0042782,O020523,P0152,1,2450.0,1550.0,0.0
L0042783,O020524,P0087,2,830.0,550.0,0.2
L0042784,O020524,P0033,1,2970.0,1880.0,0.0
L0042785,O020524,P0133,3,6110.0,3980.0,0.2
L0042786,O020524,P0089,2,1790.0,1310.0,0.2
L0042787,O020525,P0147,2,11410.0,7880.0,0.0
L0042788,O020525,P0184,1,2930.0,1650.0,0.15
L0042789,O020525,P0235,1,1050.0,720.0,0.25
L0042790,O020526,P0234,4,280.0,210.0,0.15
L0042791,O020527,P0061,1,2140.0,1570.0,0.0
L0042792,O020528,P0131,1,8350.0,5410.0,0.15
L0042793,O020528,P0054,2,550.0,320.0,0.1
L0042794,O020529,P0187,1,22240.0,12390.0,0.2
L0042795,O020530,P0207,1,1500.0,1140.0,0.15
L0042796,O020530,P0159,1,4960.0,3700.0,0.05
L0042797,O020531,P0100,1,1860.0,920.0,0.05
L0042798,O020531,P0025,1,2150.0,1030.0,0.15
L0042799,O020532,P0239,2,570.0,420.0,0.15
L0042800,O020533,P0222,1,10760.0,6200.0,0.3
L0042801,O020533,P0015,1,69330.0,49060.0,0.0
L0042802,O020534,P0066,1,3840.0,2880.0,0.2
L0042803,O020535,P0001,1,1340.0,740.0,0.25
L0042804,O020536,P0038,1,35580.0,21900.0,0.2
L0042805,O020536,P0159,3,4960.0,3700.0,0.2
L0042806,O020537,P0037,1,51720.0,28840.0,0.3
L0042807,O020537,P0190,1,13350.0,10040.0,0.0
L0042808,O020537,P0143,1,4380.0,2400.0,0.2
L0042809,O020538,P0086,3,2470.0,1270.0,0.0
L0042810,O020538,P0223,2,260.0,180.0,0.0
L0042811,O020538,P0194,1,1160.0,680.0,0.3
L0042812,O020539,P0240,1,5790.0,4180.0,0.0
L0042813,O020540,P0075,1,960.0,490.0,0.0
L0042814,O020540,P0057,1,2210.0,1380.0,0.0
L0042815,O020541,P0073,1,2710.0,1640.0,0.3
L0042816,O020541,P0021,2,23430.0,15550.0,0.0
L0042817,O020542,P0081,1,7410.0,4090.0,0.0
L0042818,O020542,P0143,1,4380.0,2400.0,0.0
L0042819,O020542,P0207,1,1500.0,1140.0,0.0
L0042820,O020543,P0073,1,2710.0,1640.0,0.0
L0042821,O020544,P0148,1,890.0,450.0,0.0
L0042822,O020544,P0212,3,340.0,200.0,0.15
L0042823,O020544,P0173,2,29440.0,22240.0,0.0
L0042824,O020545,P0073,1,2710.0,1640.0,0.0
L0042825,O020546,P0142,1,6160.0,3500.0,0.25
L0042826,O020546,P0207,1,1500.0,1140.0,0.25
L0042827,O020546,P0065,1,1460.0,990.0,0.05
L0042828,O020547,P0051,1,3620.0,1890.0,0.25
L0042829,O020547,P0090,2,17170.0,11580.0,0.0
L0042830,O020548,P0048,1,910.0,650.0,0.0
L0042831,O020549,P0228,1,770.0,410.0,0.2
L0042832,O020549,P0076,1,7240.0,4550.0,0.0
L0042833,O020550,P0010,1,125240.0,61300.0,0.0
L0042834,O020551,P0226,1,660.0,480.0,0.0
L0042835,O020552,P0174,1,900.0,630.0,0.0
L0042836,O020552,P0019,1,53690.0,30970.0,0.15
L0042837,O020552,P0002,1,1480.0,900.0,0.2
L0042838,O020552,P0086,1,2470.0,1270.0,0.1
L0042839,O020553,P0240,1,5790.0,4180.0,0.1
L0042840,O020554,P0086,1,2470.0,1270.0,0.0
L0042841,O020555,P0061,1,2140.0,1570.0,0.15
L0042842,O020555,P0070,1,7890.0,3980.0,0.2
L0042843,O020556,P0060,1,820.0,430.0,0.0
L0042844,O020556,P0054,1,550.0,320.0,0.0
L0042845,O020556,P0058,1,1590.0,1190.0,0.0
L0042846,O020556,P0025,3,2150.0,1030.0,0.0
L0042847,O020557,P0016,1,13180.0,7470.0,0.3
L0042848,O020557,P0178,1,860.0,630.0,0.0
L0042849,O020557,P0205,1,210.0,120.0,0.15
L0042850,O020558,P0134,2,2930.0,1910.0,0.0
L0042851,O020558,P0025,1,2150.0,1030.0,0.25
L0042852,O020558,P0198,1,1030.0,750.0,0.0
L0042853,O020558,P0239,1,570.0,420.0,0.3
L0042854,O020559,P0190,1,13350.0,10040.0,0.2
L0042855,O020559,P0183,1,21710.0,11070.0,0.15
L0042856,O020560,P0201,2,850.0,470.0,0.0
L0042857,O020560,P0042,2,14360.0,10000.0,0.1
L0042858,O020560,P0043,4,1000.0,550.0,0.0
L0042859,O020560,P0114,1,1460.0,960.0,0.0
L0042860,O020561,P0114,1,1460.0,960.0,0.25
L0042861,O020561,P0216,1,1410.0,790.0,0.3
L0042862,O020561,P0032,2,20120.0,15230.0,0.0
L0042863,O020562,P0047,1,5910.0,4230.0,0.2
L0042864,O020562,P0057,1,2210.0,1380.0,0.0
L0042865,O020563,P0208,1,680.0,380.0,0.2
L0042866,O020564,P0187,1,22240.0,12390.0,0.15
L0042867,O020565,P0187,1,22240.0,12390.0,0.1
L0042868,O020566,P0191,2,9720.0,5580.0,0.0
L0042869,O020566,P0112,1,7050.0,4150.0,0.0
L0042870,O020567,P0184,1,2930.0,1650.0,0.0
L0042871,O020567,P0190,1,13350.0,10040.0,0.0
L0042872,O020568,P0207,1,1500.0,1140.0,0.2
L0042873,O020568,P0159,1,4960.0,3700.0,0.3
L0042874,O020568,P0113,1,2250.0,1520.0,0.05
L0042875,O020569,P0067,1,590.0,390.0,0.2
L0042876,O020570,P0085,1,970.0,550.0,0.2
L0042877,O020570,P0050,1,1710.0,980.0,0.2
L0042878,O020570,P0042,1,14360.0,10000.0,0.3
L0042879,O020570,P0155,1,1630.0,1140.0,0.15
L0042880,O020571,P0070,2,7890.0,3980.0,0.0
L0042881,O020571,P0212,1,340.0,200.0,0.0
L0042882,O020572,P0174,1,900.0,630.0,0.1
L0042883,O020573,P0015,1,69330.0,49060.0,0.0
L0042884,O020573,P0230,1,560.0,340.0,0.0
L0042885,O020574,P0135,1,5580.0,4050.0,0.0
L0042886,O020574,P0061,1,2140.0,1570.0,0.15
L0042887,O020574,P0188,1,32140.0,23880.0,0.15
L0042888,O020575,P0094,1,1570.0,920.0,0.3
L0042889,O020575,P0093,1,8170.0,4790.0,0.25
L0042890,O020575,P0178,2,860.0,630.0,0.1
L0042891,O020575,P0239,2,570.0,420.0,0.0
L0042892,O020576,P0184,1,2930.0,1650.0,0.2
L0042893,O020576,P0089,1,1790.0,1310.0,0.0
L0042894,O020577,P0191,1,9720.0,5580.0,0.0
L0042895,O020578,P0076,2,7240.0,4550.0,0.0
L0042896,O020578,P0143,2,4380.0,2400.0,0.0
L0042897,O020579,P0062,2,3370.0,1820.0,0.2
L0042898,O020579,P0187,1,22240.0,12390.0,0.0
L0042899,O020580,P0239,1,570.0,420.0,0.0
L0042900,O020581,P0157,1,4610.0,2460.0,0.05
L0042901,O020581,P0191,1,9720.0,5580.0,0.25
L0042902,O020582,P0003,1,18440.0,13820.0,0.25
L0042903,O020582,P0159,1,4960.0,3700.0,0.0
L0042904,O020582,P0131,1,8350.0,5410.0,0.3
L0042905,O020582,P0096,1,6360.0,4730.0,0.15
L0042906,O020582,P0235,2,1050.0,720.0,0.0
L0042907,O020583,P0072,1,10350.0,7730.0,0.2
L0042908,O020583,P0059,1,8700.0,6480.0,0.0
L0042909,O020583,P0061,3,2140.0,1570.0,0.3
L0042910,O020583,P0124,1,2330.0,1530.0,0.3
L0042911,O020584,P0128,1,11540.0,8760.0,0.0
L0042912,O020585,P0207,1,1500.0,1140.0,0.3
L0042913,O020586,P0174,2,900.0,630.0,0.0
L0042914,O020586,P0220,1,470.0,340.0,0.0
L0042915,O020587,P0048,1,910.0,650.0,0.0
L0042916,O020587,P0110,2,740.0,470.0,0.3
L0042917,O020588,P0145,2,1990.0,1370.0,0.2
L0042918,O020589,P0145,1,1990.0,1370.0,0.05
L0042919,O020590,P0033,1,2970.0,1880.0,0.0
L0042920,O020591,P0206,1,260.0,190.0,0.1
L0042921,O020591,P0090,1,17170.0,11580.0,0.0
L0042922,O020591,P0022,1,10540.0,5560.0,0.15
L0042923,O020591,P0041,1,11910.0,8880.0,0.15
L0042924,O020592,P0191,2,9720.0,5580.0,0.0
L0042925,O020593,P0135,1,5580.0,4050.0,0.1
L0042926,O020593,P0145,1,1990.0,1370.0,0.0
L0042927,O020593,P0015,1,69330.0,49060.0,0.0
L0042928,O020593,P0162,4,760.0,410.0,0.0
L0042929,O020594,P0129,1,2250.0,1280.0,0.0
L0042930,O020594,P0172,2,770.0,460.0,0.0
L0042931,O020594,P0029,3,22780.0,11070.0,0.0
L0042932,O020594,P0155,1,1630.0,1140.0,0.0
L0042933,O020595,P0186,1,19140.0,10540.0,0.1
L0042934,O020595,P0038,1,35580.0,21900.0,0.05
L0042935,O020595,P0228,1,770.0,410.0,0.3
L0042936,O020596,P0164,1,8790.0,6610.0,0.05
L0042937,O020597,P0162,1,760.0,410.0,0.25
L0042938,O020597,P0181,1,24930.0,15700.0,0.0
L0042939,O020598,P0045,1,4930.0,2720.0,0.0
L0042940,O020598,P0079,3,3020.0,2060.0,0.0
L0042941,O020598,P0186,1,19140.0,10540.0,0.0
L0042942,O020598,P0223,1,260.0,180.0,0.0
L0042943,O020599,P0124,1,2330.0,1530.0,0.0
L0042944,O020599,P0079,1,3020.0,2060.0,0.0
L0042945,O020600,P0131,1,8350.0,5410.0,0.0
L0042946,O020600,P0069,1,2740.0,1440.0,0.05
L0042947,O020600,P0227,1,12420.0,9180.0,0.05
L0042948,O020600,P0161,1,19490.0,14550.0,0.05
L0042949,O020601,P0041,1,11910.0,8880.0,0.0
L0042950,O020601,P0210,3,1900.0,950.0,0.0
L0042951,O020602,P0117,2,2870.0,1380.0,0.0
L0042952,O020603,P0174,1,900.0,630.0,0.05
L0042953,O020604,P0094,2,1570.0,920.0,0.05
L0042954,O020604,P0121,1,480.0,340.0,0.0
L0042955,O020605,P0064,1,1420.0,950.0,0.0
L0042956,O020605,P0061,2,2140.0,1570.0,0.0
L0042957,O020606,P0051,1,3620.0,1890.0,0.2
L0042958,O020607,P0130,1,5750.0,2990.0,0.0
L0042959,O020608,P0076,2,7240.0,4550.0,0.0
L0042960,O020608,P0148,3,890.0,450.0,0.0
L0042961,O020608,P0086,2,2470.0,1270.0,0.0
L0042962,O020608,P0214,1,220.0,160.0,0.0
L0042963,O020609,P0083,1,14230.0,8460.0,0.05
L0042964,O020609,P0114,1,1460.0,960.0,0.0
L0042965,O020609,P0064,1,1420.0,950.0,0.0
L0042966,O020609,P0208,1,680.0,380.0,0.0
L0042967,O020610,P0159,2,4960.0,3700.0,0.0
L0042968,O020610,P0060,1,820.0,430.0,0.0
L0042969,O020610,P0231,1,5790.0,3440.0,0.0
L0042970,O020611,P0035,1,24960.0,18970.0,0.2
L0042971,O020611,P0166,1,630.0,370.0,0.0
L0042972,O020612,P0061,1,2140.0,1570.0,0.3
L0042973,O020612,P0205,1,210.0,120.0,0.3
L0042974,O020613,P0157,2,4610.0,2460.0,0.15
L0042975,O020613,P0085,1,970.0,550.0,0.15
L0042976,O020614,P0165,1,1570.0,910.0,0.05
L0042977,O020615,P0051,1,3620.0,1890.0,0.0
L0042978,O020615,P0038,1,35580.0,21900.0,0.0
L0042979,O020616,P0152,1,2450.0,1550.0,0.0
L0042980,O020616,P0208,1,680.0,380.0,0.2
L0042981,O020616,P0204,1,13130.0,8090.0,0.0
L0042982,O020617,P0168,2,1620.0,1190.0,0.0
L0042983,O020617,P0231,1,5790.0,3440.0,0.0
L0042984,O020617,P0025,1,2150.0,1030.0,0.0
L0042985,O020618,P0148,1,890.0,450.0,0.0
L0042986,O020619,P0226,3,660.0,480.0,0.25
L0042987,O020620,P0159,3,4960.0,3700.0,0.25
L0042988,O020620,P0016,1,13180.0,7470.0,0.2
L0042989,O020621,P0230,1,560.0,340.0,0.2
L0042990,O020621,P0064,1,1420.0,950.0,0.15
L0042991,O020621,P0208,1,680.0,380.0,0.0
L0042992,O020622,P0201,1,850.0,470.0,0.1
L0042993,O020623,P0127,2,420.0,240.0,0.0
L0042994,O020623,P0231,1,5790.0,3440.0,0.0
L0042995,O020623,P0054,1,550.0,320.0,0.3
L0042996,O020624,P0239,2,570.0,420.0,0.15
L0042997,O020625,P0239,1,570.0,420.0,0.0
L0042998,O020625,P0072,1,10350.0,7730.0,0.0
L0042999,O020626,P0023,1,1790.0,1260.0,0.05
L0043000,O020626,P0216,1,1410.0,790.0,0.0
L0043001,O020627,P0208,4,680.0,380.0,0.25
L0043002,O020627,P0129,1,2250.0,1280.0,0.2
L0043003,O020627,P0051,1,3620.0,1890.0,0.1
L0043004,O020628,P0204,1,13130.0,8090.0,0.05
L0043005,O020629,P0032,1,20120.0,15230.0,0.1
L0043006,O020629,P0068,3,5750.0,2840.0,0.05
L0043007,O020630,P0208,3,680.0,380.0,0.0
L0043008,O020630,P0066,1,3840.0,2880.0,0.0
L0043009,O020631,P0007,1,17630.0,12980.0,0.2
L0043010,O020631,P0072,1,10350.0,7730.0,0.2
L0043011,O020631,P0179,1,4890.0,3130.0,0.2
L0043012,O020631,P0119,1,750.0,370.0,0.0
L0043013,O020632,P0231,1,5790.0,3440.0,0.05
L0043014,O020633,P0010,1,125240.0,61300.0,0.0
L0043015,O020634,P0167,1,9220.0,5370.0,0.1
L0043016,O020635,P0060,1,820.0,430.0,0.0
L0043017,O020635,P0009,2,5920.0,3560.0,0.0
L0043018,O020635,P0041,1,11910.0,8880.0,0.1
L0043019,O020635,P0047,1,5910.0,4230.0,0.3
L0043020,O020636,P0090,1,17170.0,11580.0,0.0
L0043021,O020636,P0135,1,5580.0,4050.0,0.0
L0043022,O020636,P0008,1,12840.0,9240.0,0.0
L0043023,O020636,P0188,3,32140.0,23880.0,0.0
L0043024,O020637,P0185,1,12880.0,8350.0,0.1
L0043025,O020637,P0174,1,900.0,630.0,0.0
L0043026,O020638,P0174,3,900.0,630.0,0.0
L0043027,O020638,P0002,1,1480.0,900.0,0.2
L0043028,O020638,P0060,1,820.0,430.0,0.05
L0043029,O020638,P0064,1,1420.0,950.0,0.05
L0043030,O020639,P0048,1,910.0,650.0,0.2
L0043031,O020639,P0087,1,830.0,550.0,0.15
L0043032,O020640,P0067,1,590.0,390.0,0.0
L0043033,O020640,P0030,1,11980.0,7270.0,0.1
L0043034,O020640,P0213,1,760.0,580.0,0.1
L0043035,O020640,P0070,1,7890.0,3980.0,0.0
L0043036,O020641,P0186,1,19140.0,10540.0,0.2
L0043037,O020641,P0213,1,760.0,580.0,0.15
L0043038,O020641,P0016,1,13180.0,7470.0,0.25
L0043039,O020642,P0002,1,1480.0,900.0,0.05
L0043040,O020642,P0059,1,8700.0,6480.0,0.05
L0043041,O020642,P0032,1,20120.0,15230.0,0.0
L0043042,O020643,P0226,3,660.0,480.0,0.15
L0043043,O020644,P0203,1,550.0,390.0,0.05
L0043044,O020645,P0179,1,4890.0,3130.0,0.2
L0043045,O020645,P0001,1,1340.0,740.0,0.2
L0043046,O020646,P0240,1,5790.0,4180.0,0.0
L0043047,O020646,P0155,1,1630.0,1140.0,0.0
L0043048,O020646,P0195,1,2460.0,1490.0,0.0
L0043049,O020647,P0041,1,11910.0,8880.0,0.0
L0043050,O020648,P0187,1,22240.0,12390.0,0.15
L0043051,O020648,P0235,2,1050.0,720.0,0.15
L0043052,O020649,P0019,1,53690.0,30970.0,0.2
L0043053,O020649,P0042,1,14360.0,10000.0,0.0
L0043054,O020650,P0166,1,630.0,370.0,0.0
L0043055,O020650,P0124,1,2330.0,1530.0,0.0
L0043056,O020651,P0235,1,1050.0,720.0,0.0
L0043057,O020651,P0061,1,2140.0,1570.0,0.0
L0043058,O020651,P0162,1,760.0,410.0,0.15
L0043059,O020652,P0043,1,1000.0,550.0,0.25
L0043060,O020653,P0157,1,4610.0,2460.0,0.15
L0043061,O020654,P0187,1,22240.0,12390.0,0.0
L0043062,O020654,P0235,1,1050.0,720.0,0.0
L0043063,O020654,P0131,1,8350.0,5410.0,0.15
L0043064,O020655,P0033,1,2970.0,1880.0,0.1
L0043065,O020656,P0114,1,1460.0,960.0,0.0
L0043066,O020656,P0142,1,6160.0,3500.0,0.0
L0043067,O020656,P0208,1,680.0,380.0,0.25
L0043068,O020657,P0023,1,1790.0,1260.0,0.05
L0043069,O020658,P0051,1,3620.0,1890.0,0.3
L0043070,O020658,P0088,1,810.0,480.0,0.0
L0043071,O020658,P0174,2,900.0,630.0,0.1
L0043072,O020659,P0089,2,1790.0,1310.0,0.0
L0043073,O020660,P0230,1,560.0,340.0,0.2
L0043074,O020660,P0190,1,13350.0,10040.0,0.0
L0043075,O020661,P0175,2,22520.0,15700.0,0.15
L0043076,O020662,P0067,1,590.0,390.0,0.25
L0043077,O020663,P0224,1,310.0,200.0,0.15
L0043078,O020663,P0208,2,680.0,380.0,0.05
L0043079,O020663,P0082,1,1100.0,570.0,0.0
L0043080,O020664,P0059,1,8700.0,6480.0,0.05
L0043081,O020665,P0033,1,2970.0,1880.0,0.0
L0043082,O020665,P0082,1,1100.0,570.0,0.0
L0043083,O020665,P0208,1,680.0,380.0,0.3
L0043084,O020666,P0017,1,109370.0,81290.0,0.05
L0043085,O020666,P0092,2,10220.0,4930.0,0.15
L0043086,O020666,P0022,1,10540.0,5560.0,0.0
L0043087,O020667,P0065,3,1460.0,990.0,0.3
L0043088,O020668,P0180,1,8840.0,4720.0,0.2
L0043089,O020668,P0146,1,3350.0,1910.0,0.1
L0043090,O020669,P0145,1,1990.0,1370.0,0.1
L0043091,O020669,P0181,1,24930.0,15700.0,0.0
L0043092,O020669,P0216,1,1410.0,790.0,0.25
L0043093,O020669,P0207,1,1500.0,1140.0,0.15
L0043094,O020670,P0193,1,11050.0,7780.0,0.0
L0043095,O020670,P0159,2,4960.0,3700.0,0.0
L0043096,O020670,P0229,1,8810.0,5030.0,0.0
L0043097,O020671,P0144,2,400.0,260.0,0.0
L0043098,O020671,P0170,1,6790.0,4260.0,0.0
L0043099,O020672,P0237,1,3440.0,1730.0,0.0
L0043100,O020673,P0114,1,1460.0,960.0,0.0
L0043101,O020673,P0145,1,1990.0,1370.0,0.0
L0043102,O020674,P0090,1,17170.0,11580.0,0.0
L0043103,O020675,P0005,1,11870.0,6740.0,0.1
L0043104,O020675,P0061,1,2140.0,1570.0,0.0
L0043105,O020676,P0140,1,5610.0,4200.0,0.1
L0043106,O020676,P0010,1,125240.0,61300.0,0.15
L0043107,O020676,P0070,3,7890.0,3980.0,0.0
L0043108,O020677,P0207,2,1500.0,1140.0,0.15
L0043109,O020677,P0227,1,12420.0,9180.0,0.1
L0043110,O020678,P0166,2,630.0,370.0,0.15
L0043111,O020679,P0052,2,17380.0,9850.0,0.1
L0043112,O020680,P0227,1,12420.0,9180.0,0.15
L0043113,O020680,P0072,1,10350.0,7730.0,0.1
L0043114,O020681,P0019,1,53690.0,30970.0,0.0
L0043115,O020681,P0136,1,2010.0,1400.0,0.0
L0043116,O020681,P0045,1,4930.0,2720.0,0.0
L0043117,O020682,P0138,2,6230.0,4030.0,0.2
L0043118,O020683,P0114,1,1460.0,960.0,0.1
L0043119,O020683,P0012,1,5070.0,2940.0,0.3
L0043120,O020684,P0110,2,740.0,470.0,0.3
L0043121,O020685,P0038,1,35580.0,21900.0,0.1
L0043122,O020685,P0060,1,820.0,430.0,0.0
L0043123,O020686,P0032,1,20120.0,15230.0,0.0
L0043124,O020686,P0228,1,770.0,410.0,0.0
L0043125,O020686,P0178,1,860.0,630.0,0.0
L0043126,O020687,P0135,1,5580.0,4050.0,0.15
L0043127,O020688,P0075,1,960.0,490.0,0.0
L0043128,O020689,P0104,4,970.0,670.0,0.25
L0043129,O020689,P0083,3,14230.0,8460.0,0.0
L0043130,O020689,P0178,1,860.0,630.0,0.3
L0043131,O020690,P0223,2,260.0,180.0,0.05
L0043132,O020690,P0239,1,570.0,420.0,0.0
L0043133,O020690,P0196,1,2140.0,1370.0,0.0
L0043134,O020690,P0162,2,760.0,410.0,0.0
L0043135,O020690,P0195,1,2460.0,1490.0,0.0
L0043136,O020691,P0169,2,32480.0,18760.0,0.1
L0043137,O020691,P0227,1,12420.0,9180.0,0.0
L0043138,O020691,P0142,1,6160.0,3500.0,0.05
L0043139,O020692,P0129,1,2250.0,1280.0,0.05
L0043140,O020692,P0174,2,900.0,630.0,0.2
L0043141,O020693,P0198,1,1030.0,750.0,0.05
L0043142,O020694,P0205,1,210.0,120.0,0.15
L0043143,O020694,P0056,1,9600.0,4930.0,0.0
L0043144,O020694,P0208,1,680.0,380.0,0.3
L0043145,O020695,P0054,1,550.0,320.0,0.0
L0043146,O020696,P0072,3,10350.0,7730.0,0.0
L0043147,O020696,P0039,1,122100.0,72680.0,0.3
L0043148,O020696,P0208,1,680.0,380.0,0.15
L0043149,O020696,P0029,1,22780.0,11070.0,0.25
L0043150,O020696,P0174,1,900.0,630.0,0.05
L0043151,O020697,P0166,1,630.0,370.0,0.0
L0043152,O020697,P0227,1,12420.0,9180.0,0.05
L0043153,O020698,P0158,2,3300.0,2030.0,0.2
L0043154,O020698,P0093,1,8170.0,4790.0,0.0
L0043155,O020698,P0184,1,2930.0,1650.0,0.0
L0043156,O020699,P0208,2,680.0,380.0,0.0
L0043157,O020699,P0240,1,5790.0,4180.0,0.0
L0043158,O020699,P0026,1,10350.0,6600.0,0.0
L0043159,O020700,P0118,1,5520.0,2770.0,0.15
L0043160,O020700,P0146,1,3350.0,1910.0,0.0
L0043161,O020701,P0045,1,4930.0,2720.0,0.15
L0043162,O020701,P0115,1,840.0,600.0,0.0
L0043163,O020701,P0046,1,3460.0,2520.0,0.0
L0043164,O020701,P0127,1,420.0,240.0,0.15
L0043165,O020702,P0227,1,12420.0,9180.0,0.15
L0043166,O020703,P0106,1,2430.0,1200.0,0.2
L0043167,O020703,P0033,1,2970.0,1880.0,0.0
L0043168,O020703,P0230,1,560.0,340.0,0.0
L0043169,O020704,P0208,1,680.0,380.0,0.0
L0043170,O020705,P0051,1,3620.0,1890.0,0.0
L0043171,O020706,P0240,1,5790.0,4180.0,0.0
L0043172,O020707,P0183,1,21710.0,11070.0,0.0
L0043173,O020708,P0034,1,132240.0,78310.0,0.05
L0043174,O020708,P0068,2,5750.0,2840.0,0.0
