Customer_ID,Customer_Segment,City,Signup_Date,Acquisition_Channel
C04803,Home Office,Islamabad,2025-08-03,Organic Search
C04804,Consumer,Rawalpindi,2024-09-25,Organic Search
C04805,Consumer,Faisalabad,2024-08-09,Referral
C04806,Consumer,Lahore,2024-04-27,Paid Search
C04807,Home Office,Karachi,2025-01-31,Paid Search
C04808,Consumer,Gujranwala,2024-12-22,Email
C04809,Consumer,Multan,2024-12-12,Paid Search
C04810,Consumer,Lahore,2023-10-06,Email
C04811,Small Business,Karachi,2022-06-29,Organic Search
C04812,Consumer,Faisalabad,2024-10-26,Email
C04813,Consumer,Peshawar,2023-05-09,Paid Search
C04814,Home Office,Faisalabad,2022-09-06,Organic Search
C04815,Consumer,Karachi,2025-01-17,Affiliate
C04816,Home Office,Lahore,2024-05-03,Referral
C04817,Consumer,Faisalabad,2024-01-29,Organic Search
C04818,Home Office,Lahore,2024-04-21,Paid Search
C04819,Consumer,Faisalabad,2024-02-16,Email
C04820,Consumer,Lahore,2022-10-21,Social Media
C04821,Home Office,Lahore,2022-08-29,Organic Search
C04822,Consumer,Rawalpindi,2024-02-23,Referral
C04823,Consumer,Lahore,2023-10-15,Referral
C04824,Small Business,Karachi,2024-08-20,Referral
C04825,Consumer,Karachi,2024-09-03,Organic Search
C04826,Small Business,Peshawar,2023-06-17,Organic Search
C04827,Consumer,Karachi,2023-04-22,Affiliate
C04828,Small Business,Faisalabad,2024-01-09,Paid Search
C04829,Consumer,Lahore,2022-10-14,Organic Search
C04830,Consumer,Lahore,2024-07-05,Paid Search
C04831,Consumer,Gujranwala,2025-04-30,Social Media
C04832,Consumer,Multan,2025-07-09,Organic Search
C04833,Consumer,Peshawar,2025-07-08,Paid Search
C04834,Home Office,Faisalabad,2024-11-30,Organic Search
C04835,Home Office,Rawalpindi,2024-08-01,Affiliate
C04836,Consumer,Lahore,2023-01-19,Paid Search
C04837,Consumer,Rawalpindi,2024-12-10,Referral
C04838,Small Business,Peshawar,2024-09-21,Paid Search
C04839,Consumer,Lahore,2023-05-20,Social Media
C04840,Consumer,Lahore,2022-06-15,Email
C04841,Consumer,Lahore,2025-10-13,Social Media
C04842,Consumer,Gujranwala,2025-07-13,Organic Search
C04843,Home Office,Gujranwala,2023-02-27,Affiliate
C04844,Consumer,Peshawar,2024-01-08,Affiliate
C04845,Consumer,Peshawar,2025-06-14,Organic Search
C04846,Home Office,Karachi,2025-10-30,Affiliate
C04847,Consumer,Karachi,2025-01-16,Referral
C04848,Consumer,Gujranwala,2023-09-23,Referral
C04849,Consumer,Islamabad,2022-11-02,Affiliate
C04850,Consumer,Karachi,2022-12-06,Social Media
C04851,Consumer,Peshawar,2025-06-14,Email
C04852,Home Office,Faisalabad,2024-04-15,Social Media
C04853,Small Business,Lahore,2025-07-05,Paid Search
C04854,Consumer,Lahore,2025-04-08,Organic Search
C04855,Consumer,Lahore,2025-08-08,Social Media
C04856,Consumer,Karachi,2023-04-14,Email
C04857,Consumer,Lahore,2023-09-15,Affiliate
C04858,Home Office,Lahore,2023-10-24,Referral
C04859,Consumer,Karachi,2024-07-07,Social Media
C04860,Consumer,Karachi,2024-10-18,Organic Search
C04861,Consumer,Lahore,2022-08-25,Social Media
C04862,Consumer,Peshawar,2024-03-17,Paid Search
C04863,Consumer,Lahore,2024-06-07,Organic Search
C04864,Consumer,Karachi,2022-06-22,Email
C04865,Consumer,Karachi,2023-09-23,Organic Search
C04866,Consumer,Lahore,2022-11-09,Affiliate
C04867,Small Business,Lahore,2022-12-25,Referral
C04868,Consumer,Karachi,2024-04-19,Paid Search
C04869,Consumer,Karachi,2024-08-21,Social Media
C04870,Consumer,Karachi,2023-08-20,Social Media
C04871,Consumer,Lahore,2022-07-09,Organic Search
C04872,Home Office,Peshawar,2025-01-12,Organic Search
C04873,Consumer,Rawalpindi,2023-12-21,Referral
C04874,Consumer,Lahore,2024-01-08,Referral
C04875,Consumer,Gujranwala,2025-01-28,Organic Search
C04876,Home Office,Karachi,2025-10-10,Email
C04877,Consumer,Karachi,2024-06-17,Organic Search
C04878,Consumer,Karachi,2023-12-20,Affiliate
C04879,Consumer,Karachi,2025-09-02,Affiliate
C04880,Home Office,Faisalabad,2024-05-12,Affiliate
C04881,Small Business,Islamabad,2025-10-22,Paid Search
C04882,Consumer,Islamabad,2023-06-11,social media
C04883,Home Office,Rawalpindi,2024-08-28,Email
C04884,Home Office,Lahore,2024-07-16,Social Media
C04885,Consumer,Lahore,2025-03-03,Organic Search
C04886,Home Office,,2022-11-15,Paid Search
C04887,Home Office,Karachi,2025-12-06,Organic Search
C04888,Small Business,Faisalabad,2025-06-02,Organic Search
C04889,Home Office,Karachi,2024-09-21,Affiliate
C04890,Consumer,Karachi,2022-06-09,Email
C04891,Consumer,Islamabad,2025-03-14,Referral
C04892,Consumer,Islamabad,2022-10-06,Email
C04893,Home Office,Lahore,2024-09-03,Affiliate
C04894,Consumer,Faisalabad,2024-06-04,Paid Search
C04895,Consumer,Karachi,2025-04-05,Paid Search
C04896,Consumer,Peshawar,2023-04-01,Referral
C04897,Consumer,Peshawar,2025-06-03,Affiliate
C04898,Small Business,Lahore,2024-03-16,Email
C04899,Home Office,Karachi,2025-08-01,Social Media
C04900,Consumer,Multan,2025-10-23,Referral
C04901,Small Business,Faisalabad,2024-02-26,Paid Search
C04902,Consumer,Rawalpindi,2023-12-31,Social Media
C04903,Consumer,Gujranwala,2024-02-20,Social Media
C04904,Consumer,Lahore,2023-08-21,Referral
C04905,Home Office,Lahore,2022-08-31,Organic Search
C04906,Home Office,Lahore,2024-09-04,Paid Search
C04907,Consumer,Faisalabad,2022-10-22,Paid Search
C04908,Consumer,Karachi,2023-09-27,Paid Search
C04909,Consumer,Rawalpindi,2023-12-25,Affiliate
C04910,Small Business,Peshawar,2023-03-14,Organic Search
C04911,Consumer,Islamabad,2022-09-08,Social Media
C04912,Consumer,Peshawar,2025-10-25,Affiliate
C04913,Small Business,Multan,2022-11-16,Paid Search
C04914,Consumer,Rawalpindi,2024-10-17,Affiliate
C04915,Consumer,Gujranwala,2023-07-30,Paid Search
C04916,Consumer,Multan,2024-09-24,Organic Search
C04917,Home Office,Lahore,2024-10-23,Social Media
C04918,Consumer,Gujranwala,2024-01-25,Organic Search
C04919,Consumer,Karachi,2025-03-19,Social Media
C04920,Consumer,Lahore,2025-03-04,Social Media
C04921,Small Business,Multan,2022-12-21,Organic Search
C04922,Home Office,Karachi,2025-02-22,Paid Search
C04923,Small Business,Rawalpindi,2025-05-10,Affiliate
C04924,Consumer,Rawalpindi,2025-01-04,Email
C04925,Consumer,Islamabad,2023-04-28,Paid search 
C04926,Home Office,Faisalabad,2024-07-27,Social Media
C04927,Consumer,Islamabad,2023-10-04,Email
C04928,Consumer,Islamabad,2024-07-25,Paid search 
C04929,Small Business,Karachi,2025-09-28,Social Media
C04930,Small Business,Lahore,2025-06-19,Organic Search
C04931,Consumer,Faisalabad,2025-10-04,Referral
C04932,Consumer,Karachi,2025-10-23,Paid Search
C04933,Consumer,Islamabad,2025-04-23,Affiliate
C04934,Consumer,Rawalpindi,2023-10-05,Referral
C04935,Consumer,Islamabad,2025-01-19,Referral
C04936,Small Business,Lahore,2023-10-30,Social Media
C04937,Small Business,Faisalabad,2023-02-13,Paid Search
C04938,Consumer,Multan,2022-08-17,Social Media
C04939,Consumer,Lahore,2022-12-22,Paid Search
C04940,Consumer,Islamabad,2025-04-29,Paid Search
C04941,Consumer,Lahore,2024-09-03,Referral
C04942,Consumer,Faisalabad,2022-08-13,Paid Search
C04943,Consumer,Karachi,2025-07-01,Paid Search
C04944,Home Office,Karachi,2023-11-11,Paid Search
C04945,Home Office,Rawalpindi,2023-08-23,Referral
C04946,Consumer,Lahore,2025-01-11,Social Media
C04947,Home Office,Rawalpindi,2024-05-16,Social Media
C04948,Home Office,Karachi,2024-03-10,Email
C04949,Consumer,Karachi,2024-07-19,Social Media
C04950,Home Office,Peshawar,2023-04-16,Paid Search
C04951,Small Business,Karachi,2024-09-02,Affiliate
C04952,Consumer,Lahore,2022-08-12,Social Media
C04953,Home Office,Lahore,2023-06-04,Email
C04954,Consumer,Peshawar,2024-07-04,Affiliate
C04955,Consumer,Lahore,2023-10-15,Organic Search
C04956,Consumer,Gujranwala,2023-10-29,Paid Search
C04957,Home Office,Faisalabad,2023-11-14,Email
C04958,Consumer,Peshawar,2023-07-26,Social Media
C04959,Consumer,Peshawar,2022-08-18,Affiliate
C04960,Consumer,Faisalabad,2025-12-10,Social Media
C04961,Consumer,Faisalabad,2024-03-16,Organic Search
C04962,Consumer,Islamabad,2025-07-10,Referral
C04963,Consumer,Peshawar,2024-11-30,Organic Search
C04964,Home Office,Karachi,2025-10-25,Paid Search
C04965,Consumer,Faisalabad,2023-07-03,Social Media
C04966,Home Office,Karachi,2024-09-30,Social Media
C04967,Consumer,Rawalpindi,2025-02-25,Email
C04968,Consumer,,2022-10-30,Email
C04969,Home Office,Rawalpindi,2025-08-03,Affiliate
C04970,Small Business,Lahore,2022-09-05,Organic Search
C04971,Consumer,Lahore,2023-06-17,Organic Search
C04972,Consumer,Islamabad,2024-07-06,Referral
C04973,Consumer,Rawalpindi,2024-12-15,Email
C04974,Consumer,Rawalpindi,2025-08-15,Organic Search
C04975,Consumer,Islamabad,2024-11-27,Email
C04976,Consumer,Islamabad,2025-02-14,Paid Search
C04977,Consumer,Peshawar,2024-12-21,Paid Search
C04978,Consumer,Karachi,2023-04-14,Affiliate
C04979,Consumer,Karachi,2024-07-18,Affiliate
C04980,Consumer,Lahore,2023-06-09,Organic Search
C04981,Small Business,Gujranwala,2023-02-01,Email
C04982,Home Office,Multan,2024-10-14,Email
C04983,Consumer,Lahore,2022-09-23,Organic Search
C04984,Consumer,Peshawar,2023-11-18,Email
C04985,Consumer,Multan,2022-10-11,Referral
C04986,Small Business,Lahore,2024-07-24,Social Media
C04987,Consumer,Gujranwala,2024-07-20,Social Media
C04988,Consumer,Faisalabad,2024-01-03,Paid Search
C04989,Home Office,Lahore,2024-04-02,Paid Search
C04990,Consumer,Islamabad,2023-10-10,Paid Search
C04991,Consumer,Islamabad,2024-03-06,Organic Search
C04992,Consumer,Islamabad,2023-01-07,Paid Search
C04993,Home Office,Karachi,2025-07-30,Paid Search
C04994,Small Business,Rawalpindi,2022-09-04,Organic Search
C04995,Consumer,Multan,2025-06-06,Organic Search
C04996,Consumer,Rawalpindi,2024-07-05,Organic Search
C04997,Small Business,Islamabad,2024-03-23,Email
C04998,Small Business,Faisalabad,2025-08-23,Organic Search
C04999,Consumer,Gujranwala,2023-12-26,Email
C05000,Consumer,Multan,2023-03-18,Organic Search
C05001,Consumer,Karachi,2023-04-02,Email
C05002,Small Business,Karachi,2022-07-16,Organic Search
C05003,Consumer,Peshawar,2022-09-18,Affiliate
C05004,Consumer,Gujranwala,2022-09-28,Email
C05005,Consumer,Karachi,2025-05-03,Social Media
C05006,Small Business,Lahore,2025-03-20,Organic Search
C05007,Small Business,Lahore,2023-07-06,Referral
C05008,Consumer,Karachi,2025-10-25,Social Media
C05009,Home Office,Gujranwala,2025-11-11,Social Media
C05010,Consumer,Multan,2024-08-23,Affiliate
C05011,Home Office,Lahore,2022-06-25,Social Media
C05012,Small Business,Lahore,2024-05-11,Email
C05013,Small Business,Multan,2022-11-25,Paid Search
C05014,Home Office,Multan,2023-08-29,Organic Search
C05015,Small Business,Lahore,2025-06-20,Referral
C05016,Consumer,Islamabad,2025-03-22,Affiliate
C05017,Consumer,Islamabad,2022-10-27,Email
C05018,Small Business,Lahore,2025-07-03,Organic Search
C05019,Consumer,Lahore,2023-09-01,Organic Search
C05020,Consumer,Rawalpindi,2022-07-26,Paid Search
C05021,Consumer,Karachi,2023-06-28,Organic Search
C05022,Home Office,Karachi,2024-05-07,Social Media
C05023,Small Business,Gujranwala,2022-11-26,Referral
C05024,Home Office,Islamabad,2022-11-16,Social Media
C05025,Consumer,Lahore,2022-06-12,Paid Search
C05026,Consumer,Karachi,2023-12-27,Affiliate
C05027,Home Office,Gujranwala,2022-07-18,Organic Search
C05028,Consumer,Gujranwala,2024-04-30,Paid Search
C05029,Consumer,Karachi,2023-02-23,Social Media
C05030,Consumer,Lahore,2023-03-19,social media
C05031,Small Business,Karachi,2023-07-06,Referral
C05032,Consumer,Peshawar,2022-10-22,Paid Search
C05033,Consumer,Lahore,2023-05-10,Social Media
C05034,Consumer,Rawalpindi,2024-05-28,Paid Search
C05035,Consumer,Karachi,2023-02-22,Organic Search
C05036,Consumer,Rawalpindi,2024-03-26,Referral
C05037,Home Office,Karachi,2023-08-06,Email
C05038,Home Office,Gujranwala,2025-08-20,Affiliate
C05039,Small Business,Rawalpindi,2024-01-05,Organic Search
C05040,Consumer,Karachi,2025-10-03,Email
C05041,Small Business,Islamabad,2022-12-30,Referral
C05042,Consumer,Karachi,2025-01-25,Social Media
C05043,Consumer,Lahore,2025-07-12,Paid Search
C05044,Small Business,Rawalpindi,2022-07-24,Social Media
C05045,Home Office,Karachi,2025-05-24,Email
C05046,Consumer,Karachi,2023-08-04,Organic Search
C05047,Small Business,Karachi,2023-01-27,Email
C05048,Small Business,Lahore,2024-08-30,Paid Search
C05049,Consumer,Peshawar,2022-06-22,Referral
C05050,Consumer,Islamabad,2023-07-15,Organic Search
C05051,Consumer,Lahore,2022-12-31,Paid Search
C05052,Consumer,Islamabad,2025-04-18,Organic Search
C05053,Consumer,Lahore,2024-11-30,Organic Search
C05054,Consumer,Karachi,2023-06-13,Affiliate
C05055,Consumer,Lahore,2025-11-25,Organic Search
C05056,Consumer,Lahore,2022-10-09,Social Media
C05057,Home Office,Peshawar,2023-09-16,Organic Search
C05058,Consumer,Lahore,2025-04-28,Referral
C05059,Consumer,Gujranwala,2024-01-04,Referral
C05060,Small Business,Karachi,2024-03-18,Paid Search
C05061,Consumer,Peshawar,2025-01-14,Organic Search
C05062,Small Business,Karachi,2024-07-28,Organic Search
C05063,Small Business,Islamabad,2023-06-17,Organic Search
C05064,Consumer,Lahore,2023-09-14,Organic Search
C05065,Consumer,Karachi,2023-12-26,Social Media
C05066,Consumer,Islamabad,2025-07-22,Social Media
C05067,Home Office,Lahore,2024-09-18,Social Media
C05068,Consumer,Lahore,2024-10-29,Organic Search
C05069,Small Business,Lahore,2024-03-20,Paid Search
C05070,Consumer,Karachi,2023-05-22,Referral
C05071,Consumer,Faisalabad,2025-01-14,Organic Search
C05072,Consumer,Karachi,2023-06-10,Paid Search
C05073,Consumer,Gujranwala,2023-03-27,Organic Search
C05074,Consumer,Karachi,2024-07-05,Paid Search
C05075,Small Business,Rawalpindi,2022-07-22,Affiliate
C05076,Consumer,Islamabad,2025-01-07,Referral
C05077,Small Business,Islamabad,2024-10-06,Paid Search
C05078,Home Office,Rawalpindi,2024-08-12,Referral
C05079,Consumer,Islamabad,2023-06-08,Paid Search
C05080,Small Business,Karachi,2023-05-16,Organic Search
C05081,Home Office,Karachi,2024-12-20,Referral
C05082,Consumer,Faisalabad,2025-06-15,Paid Search
C05083,Small Business,Gujranwala,2023-09-14,Affiliate
C05084,Consumer,Islamabad,2024-05-21,Organic Search
C05085,Consumer,Islamabad,2024-01-15,Organic Search
C05086,Home Office,Lahore,2025-11-10,Paid Search
C05087,Home Office,Karachi,2025-05-13,Organic Search
C05088,Small Business,Peshawar,2024-04-14,Email
C05089,Consumer,Lahore,2022-12-09,Referral
C05090,Home Office,Karachi,2024-08-26,Paid Search
C05091,Consumer,Peshawar,2025-10-12,Organic Search
C05092,Consumer,Karachi,2025-07-24,Organic Search
C05093,Consumer,Multan,2025-08-18,Paid Search
C05094,Small Business,Lahore,2024-09-07,Social Media
C05095,Consumer,Lahore,2024-04-21,Referral
C05096,Consumer,Lahore,2024-10-16,Paid Search
C05097,Consumer,Islamabad,2022-12-02,Social Media
C05098,Consumer,Karachi,2024-09-16,Email
C05099,Consumer,Karachi,2022-09-21,Affiliate
C05100,Consumer,Faisalabad,2023-05-21,Social Media
C05101,Consumer,Islamabad,2025-09-10,Organic Search
C05102,Small Business,Multan,2023-07-21,Paid Search
C05103,Consumer,Islamabad,2024-09-21,Social Media
C05104,Consumer,Karachi,2022-11-16,Social Media
C05105,Consumer,Faisalabad,2025-01-20,Social Media
C05106,Small Business,Karachi,2023-06-08,Paid Search
C05107,Home Office,Lahore,2025-04-25,Paid search 
C05108,Consumer,Islamabad,2024-07-01,Organic Search
C05109,Consumer,Peshawar,2024-08-09,Paid Search
C05110,Consumer,Lahore,2024-08-18,Organic Search
C05111,Small Business,Faisalabad,2024-10-26,Email
C05112,Consumer,Lahore,2025-07-15,Social Media
C05113,Consumer,Islamabad,2023-06-20,social media
C05114,Consumer,Karachi,2024-09-18,Social Media
C05115,Home Office,Rawalpindi,2024-07-28,Organic Search
C05116,Small Business,Karachi,2022-12-04,Organic Search
C05117,Home Office,Karachi,2023-07-14,Organic Search
C05118,Home Office,Lahore,2025-10-18,Email
C05119,Consumer,Lahore,2022-09-06,Social Media
C05120,Consumer,Multan,2023-08-16,Organic Search
C05121,Small Business,Karachi,2022-10-10,Affiliate
C05122,Consumer,Karachi,2025-07-07,Social Media
C05123,Small Business,Islamabad,2024-12-16,Email
C05124,Home Office,,2024-02-20,Social Media
C05125,Consumer,Lahore,2025-09-08,Email
C05126,Consumer,,2025-04-12,Paid Search
C05127,Consumer,Rawalpindi,2025-06-27,Email
C05128,Small Business,Karachi,2025-06-01,Paid Search
C05129,Small Business,Lahore,2024-04-04,Organic Search
C05130,Consumer,Islamabad,2023-03-27,Referral
C05131,Consumer,Faisalabad,2022-12-29,Email
C05132,Consumer,Lahore,2022-12-28,Referral
C05133,Consumer,Peshawar,2024-02-07,Email
C05134,Consumer,Rawalpindi,2023-09-22,Organic Search
C05135,Home Office,Karachi,2025-05-23,Referral
C05136,Consumer,Karachi,2024-06-04,Paid Search
C05137,Consumer,Karachi,2022-06-13,Paid Search
C05138,Consumer,Karachi,2023-07-02,Social Media
C05139,Small Business,Karachi,2024-01-31,Email
C05140,Consumer,Karachi,2023-09-07,Organic Search
C05141,Consumer,Karachi,2023-10-23,Paid Search
C05142,Consumer,Multan,2025-02-21,Affiliate
C05143,Consumer,Faisalabad,2025-02-10,Organic Search
C05144,Consumer,Lahore,2024-09-09,Social Media
C05145,Consumer,Karachi,2023-02-26,Referral
C05146,Consumer,Lahore,2023-08-03,Email
C05147,Small Business,Karachi,2025-01-12,Organic Search
C05148,Small Business,Karachi,2024-09-20,Referral
C05149,Small Business,Rawalpindi,2022-07-18,Organic Search
C05150,Consumer,Faisalabad,2023-05-13,Referral
C05151,Consumer,Peshawar,2022-09-05,Organic Search
C05152,Small Business,Karachi,2022-11-15,Email
C05153,Home Office,Karachi,2023-04-22,Social Media
C05154,Home Office,Karachi,2025-06-01,Referral
C05155,Consumer,Karachi,2024-05-18,Email
C05156,Consumer,Peshawar,2024-12-20,Affiliate
C05157,Home Office,Multan,2024-08-25,Social Media
C05158,Consumer,Faisalabad,2024-04-02,Paid Search
C05159,Consumer,Islamabad,2022-08-25,Paid Search
C05160,Consumer,Islamabad,2025-06-27,Organic Search
C05161,Small Business,Peshawar,2022-11-25,Referral
C05162,Consumer,Karachi,2024-01-09,Affiliate
C05163,Small Business,Islamabad,2024-04-20,Paid Search
C05164,Consumer,Karachi,2022-06-12,Organic Search
C05165,Consumer,Islamabad,2022-10-02,Social Media
C05166,Consumer,Peshawar,2023-04-01,Organic Search
C05167,Home Office,Rawalpindi,2024-06-06,Paid Search
C05168,Small Business,Islamabad,2025-06-12,Social Media
C05169,Consumer,Lahore,2023-07-19,Affiliate
C05170,Consumer,Karachi,2025-08-30,Referral
C05171,Small Business,Karachi,2024-09-30,Paid Search
C05172,Consumer,Multan,2025-06-29,Affiliate
C05173,Consumer,Karachi,2023-01-21,Email
C05174,Consumer,Islamabad,2022-09-04,Social Media
C05175,Consumer,,2022-08-22,Organic Search
C05176,Consumer,Islamabad,2023-01-16,Email
C05177,Consumer,Faisalabad,2024-10-02,Paid Search
C05178,Small Business,Faisalabad,2022-08-13,Paid Search
C05179,Consumer,Gujranwala,2023-03-16,Organic Search
C05180,Consumer,Rawalpindi,2024-05-14,Organic Search
C05181,Consumer,Karachi,2023-12-02,Paid Search
C05182,Home Office,Karachi,2025-11-22,Organic Search
C05183,Consumer,Faisalabad,2025-04-20,Social Media
C05184,Consumer,Peshawar,2024-09-06,Organic Search
C05185,Home Office,Gujranwala,2024-11-26,Email
C05186,Home Office,Gujranwala,2023-09-29,Organic Search
C05187,Consumer,Rawalpindi,2023-05-26,Social Media
C05188,Small Business,Lahore,2025-09-21,Paid Search
C05189,Consumer,Faisalabad,2023-09-25,Organic Search
C05190,Consumer,Gujranwala,2023-09-13,Paid Search
C05191,Consumer,Lahore,2025-06-12,Email
C05192,Consumer,Lahore,2022-11-02,Email
C05193,Consumer,Lahore,2025-10-17,Referral
C05194,Home Office,Gujranwala,2024-12-30,Organic Search
C05195,Small Business,Multan,2025-02-05,Organic Search
C05196,Consumer,Rawalpindi,2023-11-28,Affiliate
C05197,Home Office,Islamabad,2023-11-28,Email
C05198,Consumer,Multan,2025-11-30,Referral
C05199,Consumer,Faisalabad,2024-06-23,Affiliate
C05200,Small Business,Multan,2023-06-29,Organic Search
C05201,Home Office,Rawalpindi,2022-08-02,Referral
C05202,Small Business,Karachi,2023-06-08,Affiliate
C05203,Consumer,Faisalabad,2022-08-12,Paid Search
C05204,Consumer,Karachi,2024-05-21,Paid Search
C05205,Small Business,Multan,2024-07-25,Organic Search
C05206,Consumer,Gujranwala,2024-07-08,Affiliate
C05207,Consumer,Karachi,2025-02-14,Referral
C05208,Small Business,Lahore,2025-04-14,Referral
C05209,Consumer,Karachi,2023-11-01,Paid Search
C05210,Home Office,Islamabad,2025-10-23,Affiliate
C05211,Consumer,Peshawar,2022-09-04,Referral
C05212,Consumer,Gujranwala,2025-11-14,Organic Search
C05213,Consumer,Gujranwala,2023-12-05,Social Media
C05214,Small Business,Islamabad,2024-12-05,Referral
C05215,Home Office,Peshawar,2024-01-15,Organic Search
C05216,Home Office,Peshawar,2025-02-07,Social Media
C05217,Consumer,Karachi,2023-07-06,Social Media
C05218,Consumer,Karachi,2024-01-17,Paid Search
C05219,Consumer,Peshawar,2022-08-25,Referral
C05220,Consumer,Rawalpindi,2025-04-17,Paid Search
C05221,Small Business,Multan,2024-06-29,Organic Search
C05222,Consumer,Karachi,2023-12-21,Paid Search
C05223,Consumer,Multan,2024-04-09,Affiliate
C05224,Consumer,Faisalabad,2025-11-16,Affiliate
C05225,Home Office,Gujranwala,2023-01-25,Email
C05226,Consumer,Faisalabad,2023-12-07,Paid Search
C05227,Home Office,Karachi,2023-07-24,Referral
C05228,Small Business,Lahore,2025-04-10,Social Media
C05229,Small Business,Faisalabad,2022-07-09,Social Media
C05230,Consumer,Peshawar,2025-05-24,Referral
C05231,Consumer,Islamabad,2022-08-29,Organic Search
C05232,Consumer,Peshawar,2023-10-16,Paid Search
C05233,Consumer,Islamabad,2025-01-23,Email
C05234,Consumer,Multan,2025-06-01,Paid Search
C05235,Consumer,Multan,2023-01-09,Paid Search
C05236,Consumer,Karachi,2023-07-05,Organic Search
C05237,Consumer,Rawalpindi,2024-07-14,Affiliate
C05238,Home Office,Rawalpindi,2024-08-12,Referral
C05239,Home Office,Karachi,2024-07-07,Organic Search
C05240,Consumer,Karachi,2022-12-16,Social Media
C05241,Consumer,Lahore,2025-04-27,Organic Search
C05242,Consumer,Lahore,2025-01-04,Organic Search
C05243,Consumer,Peshawar,2023-11-16,Affiliate
C05244,Consumer,Karachi,2023-02-17,Organic Search
C05245,Consumer,Karachi,2024-04-07,Social Media
C05246,Home Office,Islamabad,2022-12-31,Referral
C05247,Small Business,Lahore,2025-04-30,Paid Search
C05248,Consumer,Karachi,2024-01-05,Paid Search
C05249,Home Office,Lahore,2025-05-16,Email
C05250,Consumer,Islamabad,2023-10-25,Email
C05251,Consumer,Lahore,2025-12-05,Affiliate
C05252,Consumer,Islamabad,2025-11-22,Social Media
C05253,Home Office,Gujranwala,2022-10-27,Paid Search
C05254,Home Office,Islamabad,2025-01-23,Email
C05255,Small Business,Faisalabad,2022-11-28,Paid search 
C05256,Consumer,Gujranwala,2025-10-15,Paid Search
C05257,Small Business,Karachi,2023-08-20,Paid Search
C05258,Consumer,Peshawar,2025-01-13,Organic Search
C05259,Consumer,Gujranwala,2023-09-18,Social Media
C05260,Small Business,Lahore,2025-08-04,Social Media
C05261,Consumer,Multan,2022-10-23,Paid Search
C05262,Consumer,Lahore,2023-04-12,Paid Search
C05263,Consumer,Lahore,2024-10-02,Affiliate
C05264,Home Office,Lahore,2023-07-11,Email
C05265,Consumer,Karachi,2022-08-02,Paid Search
C05266,Consumer,Karachi,2025-01-17,Paid Search
C05267,Home Office,Karachi,2025-03-15,Social Media
C05268,Consumer,Peshawar,2024-03-28,Email
C05269,Consumer,Lahore,2024-02-29,Organic Search
C05270,Consumer,Lahore,2024-07-31,Paid Search
C05271,Consumer,Karachi,2025-11-04,Organic Search
C05272,Consumer,Karachi,2024-03-14,Organic Search
C05273,Small Business,Rawalpindi,2025-12-19,Social Media
C05274,Home Office,Peshawar,2025-04-07,Paid Search
C05275,Consumer,Karachi,2025-04-21,Paid Search
C05276,Home Office,Lahore,2022-09-20,Email
C05277,Consumer,Islamabad,2024-04-22,Paid Search
C05278,Home Office,Karachi,2025-07-12,Paid Search
C05279,Small Business,Lahore,2025-11-13,Organic Search
C05280,Consumer,Lahore,2024-06-28,Social Media
C05281,Small Business,Lahore,2025-06-21,Affiliate
C05282,Home Office,Karachi,2023-11-12,Affiliate
C05283,Consumer,Peshawar,2024-04-27,Email
C05284,Home Office,Multan,2025-06-02,Paid Search
C05285,Home Office,Multan,2023-09-10,Organic Search
C05286,Home Office,Gujranwala,2024-11-25,Referral
C05287,Small Business,Gujranwala,2023-05-26,Social Media
C05288,Consumer,Karachi,2022-09-21,Social Media
C05289,Small Business,Faisalabad,2023-05-08,Organic Search
C05290,Consumer,Faisalabad,2022-08-29,Referral
C05291,Consumer,Multan,2023-08-12,Affiliate
C05292,Consumer,Faisalabad,2023-08-19,Organic Search
C05293,Home Office,Rawalpindi,2022-12-29,Organic Search
C05294,Consumer,Karachi,2025-05-31,Paid Search
C05295,Consumer,Karachi,2024-01-18,Organic Search
C05296,Consumer,Multan,2023-02-15,Affiliate
C05297,Home Office,Peshawar,2023-01-29,Organic Search
C05298,Consumer,Lahore,2024-04-20,Affiliate
C05299,Consumer,Lahore,2024-07-28,Referral
C05300,Consumer,Karachi,2022-12-07,Social Media
C05301,Consumer,Multan,2025-04-12,Paid Search
C05302,Consumer,Multan,2024-12-08,Social Media
C05303,Consumer,Gujranwala,2025-09-16,Affiliate
C05304,Consumer,Islamabad,2023-04-12,Email
C05305,Home Office,Karachi,2023-02-07,Affiliate
C05306,Home Office,Lahore,2024-02-09,Email
C05307,Consumer,Rawalpindi,2025-08-27,Organic Search
C05308,Consumer,Lahore,2025-10-11,Email
C05309,Small Business,Karachi,2022-11-14,Social Media
C05310,Home Office,Islamabad,2023-01-21,Paid Search
C05311,Consumer,Gujranwala,2025-06-28,Affiliate
C05312,Small Business,Lahore,2022-11-08,Social Media
C05313,Small Business,,2024-08-17,Paid Search
C05314,Consumer,Lahore,2022-09-30,Organic Search
C05315,Home Office,Islamabad,2024-10-26,Social Media
C05316,Consumer,Islamabad,2023-09-12,Organic Search
C05317,Consumer,,2024-04-09,Referral
C05318,Small Business,Karachi,2023-06-14,Referral
C05319,Small Business,Islamabad,2025-09-04,Email
C05320,Consumer,Karachi,2022-11-06,Paid Search
C05321,Consumer,Faisalabad,2025-04-17,Organic Search
C05322,Consumer,Islamabad,2024-03-08,Paid Search
